Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-28 06:06:00,06:06:00,CNR9708713742,Driver Not Found, CID873206 , eBike ,Tumkur Road,Banashankari,,,,,,,612.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 07:44:00,07:44:00, CNR4343874404 ,Canceled by Driver, CID493663 ,PRIME PLUS,Langford Town,Vijayanagar,,,,PERSONAL & CAR RELATED ISSUE,,,617.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-27 12:49:00,12:49:00,CNR9879735564, Success , CID686105 ,Prime Sedan,Richmond Town,Devanahalli,273.0,35.0,,, No ,,216.0,UPI,2.0,3.6,4.1, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-10 01:21:00,01:21:00, CNR8234080691 ,SUCCESS,CID225015,Auto,Nagarbhavi, Rajajinagar ,196.0,75.0,,,No,,1005.0,Cash,12.0,4.4,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
,,,,,,,,,,,,,,,,,,,
2024-07-11 00:53:00,00:53:00,CNR4290815913,Canceled by Customer,CID445798,Prime SUV,Marathahalli,BTM Layout,,,Driver is not moving towards pickup location,,,,260.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-28 18:13:00,18:13:00, CNR4800532553 , Canceled by Driver , CID843039 ,PRIME SEDAN, Jayanagar ,Jayanagar,,,,More than permitted people in there,,,296.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-19 01:18:00,01:18:00,CNR3360087557,SUCCESS,CID481465,Auto,RAJAJINAGAR, MARATHAHALLI ,259.0,80.0,,,No,,440.0,Cash,11.0,3.9,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 19:12:00,19:12:00,CNR5877118996,Success,CID724812,eBike,Malleshwaram,Rajajinagar,280.0,100.0,,, Yes , Vehicle Breakdown ,119.0, Cash ,24.0,4.8,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 07:12:00,07:12:00,CNR3040646593, Canceled by Driver , CID952817 , PRIME SEDAN ,Varthur, JP NAGAR ,,,,Customer related issue,,,553.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-30 16:29:00,16:29:00, CNR5333482734 ,Success,CID412305,Auto,MG Road,HENNUR,224.0,85.0,,, No ,,2097.0,UPI,1.0,3.4,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 04:04:00,04:04:00,CNR4768651342,Success,CID310895,Bike,Kadugodi,MARATHAHALLI,77.0,145.0,,,No,,514.0,UPI,48.0,3.1,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-23 10:19:00,10:19:00,CNR3930258780, Success , CID953133 , PRIME SEDAN ,BTM Layout,Basavanagudi,161.0,45.0,,,No,,523.0, UPI ,46.0,3.8,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 03:40:00,03:40:00,CNR4711353481,Success,CID609481,Prime Sedan,RT Nagar,Shantinagar,287.0,35.0,,,No,,226.0,Cash,11.0,3.0,5.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 13:16:00,13:16:00,CNR9986463839,Driver Not Found, CID366550 ,Prime Sedan,Jayanagar,Hosur Road,,,,,,,868.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-04 16:23:00,16:23:00,CNR3875484914,Success,CID169820, Bike , Nagarbhavi , RT Nagar ,Error,80.0,,, No ,,953.0, Cash ,47.0,4.4,4.3, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-20 02:28:00,02:28:00, CNR1164297655 ,Success,CID332835, eBike ,YELAHANKA,Hulimavu,147.0,110.0,,,No,,874.0,Cash,2.0,3.7,3.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-07 00:49:00,00:49:00,CNR3414393711,Success,CID161809,Prime SUV, Nagarbhavi ,RT NAGAR,84.0,30.0,,,NO,,1276.0, CASH ,16.0,3.5,3.6, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG 
2024-07-24 07:05:00,07:05:00,CNR3479491422,Canceled by Driver,CID288854, Prime SUV , Peenya , Basavanagudi ,,,,Customer was coughing/sick,,,989.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-16 23:31:00,23:31:00,CNR7595507104,Success, CID476558 ,eBike,RT Nagar,Peenya,308.0,50.0,,,No,,259.0,UPI,20.0,3.0,3.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 14:19:00,14:19:00,CNR8604509159, Success ,CID220418,Prime Plus,MG Road, Tumkur Road ,196.0,50.0,,,NO,,601.0,UPI,48.0,4.0,3.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-18 04:21:00,04:21:00,CNR7804852737, SUCCESS ,CID874332, Auto , Yelahanka ,Kadugodi,168.0,135.0,,,No,,474.0,UPI,8.0,4.7,3.1, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-01 22:46:00,22:46:00,CNR1151421660,CANCELED BY DRIVER,CID854844,PRIME SUV,WHITEFIELD,Tumkur Road,,,,More than permitted people in there,,,685.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 09:15:00,09:15:00, CNR1027576743 ,DRIVER NOT FOUND,CID445314,Prime Sedan,JP Nagar,HSR LAYOUT,,,,,,,222.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-26 12:10:00,12:10:00, CNR1627966304 ,Success,CID110138,PRIME SEDAN, Sahakar Nagar ,Jayanagar,112.0,35.0,,,No,,142.0,UPI,18.0,4.7,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-30 00:05:00,00:05:00,CNR4071211164, Driver Not Found ,CID652304,Prime Plus,TUMKUR ROAD,FRAZER TOWN,,,,,,,273.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-07 11:42:00,11:42:00,CNR7746251163, Success ,CID201777, Mini ,SHANTINAGAR,KORAMANGALA,280.0,35.0,,, No ,,137.0,UPI,18.0,4.9,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-10 02:28:00,02:28:00, CNR7941348579 ,Success,CID220639,Bike,Bellandur,Langford Town,84.0,80.0,,, No ,,783.0,UPI,33.0,3.3,4.1, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-14 19:38:00,19:38:00,CNR5846465879,Canceled by Driver,CID706200,MINI,RAJAJINAGAR,HEBBAL,,,, Personal & Car related issue ,,,374.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-20 14:36:00,14:36:00,CNR8185737438,Success,CID500667,Prime Plus,Richmond Town,Bellandur,175.0,30.0,,,No,,352.0, UPI ,28.0,4.1,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 05:06:00,05:06:00, CNR1970178715 ,Canceled by Driver,CID841920, Prime Sedan ,Kengeri, Banashankari ,,,,Customer related issue,,,232.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-11 19:52:00,19:52:00, CNR6140521688 , Success ,CID420722,Prime Plus,Bellandur,INDIRANAGAR,273.0,95.0,,,Yes,VEHICLE BREAKDOWN,358.0,Cash,27.0,4.6,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 19:20:00,19:20:00,CNR6965679228,Canceled by Driver,CID237328,eBike, Peenya ,YESHWANTHPUR,,,,Customer related issue,,,395.0,,0.0,,, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG 
2024-07-09 21:04:00,21:04:00,CNR3491193727,SUCCESS,CID938857,EBIKE,Peenya,Chamarajpet,63.0,145.0,,,NO,,2159.0,Credit Card,3.0,3.0,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 12:48:00,12:48:00,CNR5451848861,Success,CID322036,Auto,Electronic City,Hebbal,77.0,30.0,,,No,,310.0,UPI,11.0,4.0,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-26 14:12:00,14:12:00,CNR4816965009,Success,CID704624,Prime SUV,Hulimavu,PADMANABHANAGAR,287.0,65.0,,,Yes,Vehicle Breakdown,887.0,Cash,46.0,4.9,3.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-10 00:22:00,00:22:00,CNR3652243184,SUCCESS, CID927906 ,eBike,Rajajinagar,KAMMANAHALLI,231.0,80.0,,,No,,121.0,Cash,34.0,3.3,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-13 07:10:00,07:10:00,CNR1224209189,Canceled by Driver,CID326769,Auto, BELLANDUR ,Kengeri,,,, CUSTOMER RELATED ISSUE ,,,365.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 09:34:00,09:34:00, CNR1767742835 ,Canceled by Driver,CID124932, PRIME SEDAN ,Whitefield,Peenya,,,, PERSONAL & CAR RELATED ISSUE ,,,440.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-10 02:50:00,02:50:00,CNR2550486779,Success,CID421606,EBIKE,Yelahanka, Kadugodi ,280.0,95.0,,, No ,,611.0, CASH ,39.0,4.4,4.2,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-04 12:18:00,12:18:00, CNR4570580737 ,Canceled by Customer,CID805673, Auto ,Jayanagar,TUMKUR ROAD,,,Change of plans,,,,154.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-31 23:12:00,23:12:00, CNR7206987230 ,SUCCESS,CID465729, Auto ,SHANTINAGAR,SAHAKAR NAGAR,224.0,135.0,,,No,,1997.0,UPI,10.0,4.0,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-06 18:42:00,18:42:00,CNR9627353795,Success,CID702261,Bike,JP Nagar,BTM Layout,105.0,70.0,,,No,,341.0,Cash,21.0,4.9,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-25 19:27:00,19:27:00, CNR3023655546 , Success ,CID271403,PRIME SEDAN,Rajajinagar,VIJAYANAGAR,245.0,145.0,,,No,,136.0,UPI,7.0,3.7,4.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-23 07:01:00,07:01:00, CNR2517370749 ,Driver Not Found,CID313527,Prime Sedan,Yelahanka,Rajarajeshwari Nagar,,,,,,,799.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-26 18:38:00,18:38:00,CNR2394338106,DRIVER NOT FOUND, CID978160 , AUTO ,ULSOOR, Rajajinagar ,,,,,,,404.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-31 08:54:00,08:54:00, CNR4035774029 ,Success,CID970067,eBike,Langford Town,Vijayanagar,161.0,65.0,,, No ,,241.0, Cash ,30.0,4.5,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 21:05:00,21:05:00,CNR9849612609,Success,CID895046,Auto,Devanahalli, Ramamurthy Nagar ,56.0,105.0,,,No,,115.0,UPI,12.0,3.3,4.1,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-24 11:03:00,11:03:00,CNR9906242936,Success,CID840522,Prime SUV,Hosur Road,Basavanagudi,217.0,65.0,,, NO ,,278.0,UPI,25.0,4.9,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-26 14:15:00,14:15:00, CNR2692827681 , Success ,CID253415,Prime SUV,Langford Town,Sahakar Nagar,301.0,100.0,,, NO ,,898.0, CASH ,41.0,3.4,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-03 03:58:00,03:58:00,CNR8530336736,Canceled by Driver,CID700785,Mini,SAHAKAR NAGAR,Peenya,,,,Personal & Car related issue,,,298.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-02 15:20:00,15:20:00,CNR4261480718, SUCCESS ,CID801098,Prime SUV,Nagarbhavi,Frazer Town,175.0,130.0,,,NO,,345.0,Cash,9.0,4.8,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 05:02:00,05:02:00,CNR1173950062,Canceled by Driver,CID637185, eBike ,Kadugodi,Mysore Road,,,,Personal & Car related issue,,,164.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 09:10:00,09:10:00, CNR6805162163 ,Canceled by Driver, CID340734 ,Prime SUV,JP Nagar,HSR LAYOUT,,,,Personal & Car related issue,,,442.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 06:49:00,06:49:00,CNR8950078334,Success,CID830136,Mini,Richmond Town,Shantinagar,133.0,115.0,,,No,,363.0,Cash,16.0,3.5,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-26 09:24:00,09:24:00,CNR3228193056,Success, CID630172 ,Prime Sedan,Tumkur Road,Tumkur Road,301.0,25.0,,,NO,,281.0,Cash,46.0,5.0,5.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-22 09:52:00,09:52:00,CNR2382287247,Success,CID158704,AUTO,Kengeri,Nagarbhavi,140.0,60.0,,,No,,2633.0,CREDIT CARD,19.0,4.3,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-24 09:17:00,09:17:00,CNR6616112574,CANCELED BY DRIVER, CID939993 , MINI ,YELAHANKA,KADUGODI,,,,Customer related issue,,,296.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 09:22:00,09:22:00, CNR6869467098 ,Success,CID203377,Prime Sedan,Basavanagudi, Ulsoor ,273.0,85.0,,,No,,1858.0,CASH,44.0,4.3,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-26 23:36:00,23:36:00,CNR4892371485, Success ,CID673483,Mini,Langford Town, Majestic ,245.0,50.0,,,NO,,218.0, UPI ,19.0,4.6,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-12 17:05:00,17:05:00, CNR3761757783 ,Success,CID377076,eBike,YESHWANTHPUR,Majestic,294.0,65.0,,, No ,,183.0,Cash,17.0,4.0,4.1, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG 
2024-07-23 19:04:00,19:04:00,CNR6964779771,SUCCESS,CID140495,Prime Sedan,Vijayanagar,Kadugodi,154.0,130.0,,, No ,,851.0,UPI,34.0,3.1,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-30 17:19:00,17:19:00,CNR4255595454,Success,CID177522,Mini,MARATHAHALLI, Sarjapur Road ,175.0,135.0,,,Yes, Customer Demand ,649.0, Cash ,21.0,4.6,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
,,,,,,,,Error,,,,,,,,,,,
2024-07-24 00:21:00,00:21:00,CNR8310072209,Canceled by Customer,CID717725,eBike,Hulimavu, Shivajinagar ,,, Driver is not moving towards pickup location ,,,,1587.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 20:13:00,20:13:00,CNR2981293646, Success ,CID555617, Prime Sedan ,Hennur, Yeshwanthpur ,287.0,135.0,,, Yes ,Customer Demand,448.0,Cash,32.0,4.0,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-11 12:56:00,12:56:00, CNR9693664948 ,Canceled by Driver, CID157433 ,Auto,Hulimavu,Marathahalli,,,,More than permitted people in there,,,413.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 13:08:00,13:08:00,CNR6918925899,SUCCESS,CID785506,Prime Plus,Yelahanka,HSR LAYOUT,84.0,60.0,,,Yes,CUSTOMER DEMAND,459.0,Cash,40.0,3.4,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 04:25:00,04:25:00,CNR1151242332, Success ,CID790053,PRIME SEDAN,Mysore Road,JP Nagar,63.0,130.0,,, No ,,803.0,CREDIT CARD,27.0,3.5,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-01 04:27:00,04:27:00,CNR1825049697,Canceled by Driver,CID100557,PRIME SUV, Langford Town ,Shantinagar,,,,CUSTOMER WAS COUGHING/SICK,,,459.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 11:23:00,11:23:00,CNR5020663115, Success ,CID265445,Auto,Indiranagar,Marathahalli,98.0,45.0,,,NO,,102.0,UPI,5.0,3.6,3.8,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-17 16:49:00,16:49:00,CNR7561562714, Canceled by Driver ,CID561563,Mini,Yeshwanthpur,NAGARBHAVI,,,,PERSONAL & CAR RELATED ISSUE,,,400.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-18 01:55:00,01:55:00,CNR2044399916, Canceled by Driver ,CID480781,Mini,Sarjapur Road, MG Road ,,,,Customer was coughing/sick,,,1726.0,,0.0,,, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG 
2024-07-26 10:27:00,10:27:00, CNR7368185530 , Success , CID102117 ,eBike,Hennur,Rajajinagar,266.0,130.0,,, NO ,,261.0,UPI,14.0,4.4,4.5, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-14 09:32:00,09:32:00, CNR4689001520 ,Canceled by Driver,CID767972,AUTO,Devanahalli,Indiranagar,,,, Customer was coughing/sick ,,,350.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-24 18:48:00,18:48:00,CNR6562509185,Canceled by Customer,CID828756,Bike,Langford Town,Hebbal,,,Driver is not moving towards pickup location,,,,370.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-11 08:42:00,08:42:00, CNR6483354521 ,Canceled by Driver, CID989660 , Prime Sedan ,Chamarajpet,COX TOWN,,,,More than permitted people in there,,,370.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-11 05:56:00,05:56:00,CNR7488337700,Canceled by Customer, CID369790 ,Bike,KR PURAM,Hosur Road,,, Driver asked to cancel ,,,,290.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-04 22:59:00,22:59:00,CNR7261184315,Canceled by Driver,CID511062,Bike,Kengeri,Hulimavu,,,,Personal & Car related issue,,,358.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-07 10:06:00,10:06:00, CNR8045889292 ,Canceled by Customer,CID225105,eBike,BELLANDUR, SAHAKAR NAGAR ,,,Driver is not moving towards pickup location,,,,666.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-31 01:12:00,01:12:00,CNR2236682208,Canceled by Customer,CID169400,PRIME SUV, Sahakar Nagar , FRAZER TOWN ,,,Change of plans,,,,279.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-07 16:06:00,16:06:00,CNR7642575078,Success,CID130731, Bike ,Majestic,Jayanagar,161.0,105.0,,,No,,264.0,UPI,41.0,4.1,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-14 14:48:00,14:48:00, CNR1048885480 , Driver Not Found ,CID285923,Prime Plus,LANGFORD TOWN,Majestic,,,,,,,888.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-29 13:34:00,13:34:00,CNR8143914308,Success,CID704314,Prime Sedan,Kadugodi, Nagarbhavi ,105.0,25.0,,, NO ,,2939.0,UPI,33.0,4.1,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 03:14:00,03:14:00,CNR5025252262, CANCELED BY DRIVER ,CID630583,MINI,Ramamurthy Nagar,BTM Layout,,,,Customer related issue,,,262.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-01 04:15:00,04:15:00,CNR6053066187,Success,CID916381,eBike,KORAMANGALA,KR Puram,161.0,60.0,,,No,,358.0,Cash,7.0,4.8,4.5, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-15 09:27:00,09:27:00,CNR5199549079,Success,CID498805,Bike,Yelahanka,Bellandur,147.0,135.0,,,No,,175.0,UPI,49.0,3.8,4.8,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-29 06:58:00,06:58:00,CNR6450989183,Success,CID297470,Prime Sedan, WHITEFIELD , Indiranagar ,231.0,120.0,,, No ,,340.0,CREDIT CARD,48.0,4.9,4.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-14 15:55:00,15:55:00,CNR3892745219,Success,CID779362,Prime Sedan, Kammanahalli , Kammanahalli ,280.0,110.0,,,No,,459.0,Debit Card,39.0,3.3,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-04 23:23:00,23:23:00,CNR4708768794,Success,CID633932,PRIME SUV,JP Nagar,Yeshwanthpur,154.0,110.0,,,NO,,541.0,UPI,38.0,3.5,4.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-08 09:33:00,09:33:00, CNR8039880820 ,Success,CID129775,eBike, Chamarajpet , Langford Town ,308.0,140.0,,,NO,,955.0,UPI,27.0,4.2,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-11 07:21:00,07:21:00,CNR8906901067,SUCCESS, CID448832 , Prime Sedan ,Cox Town,Hulimavu,112.0,85.0,,,NO,,2407.0,UPI,27.0,4.4,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-14 11:30:00,11:30:00,CNR7329085561,Success,CID114489,Prime Sedan, Mysore Road ,Frazer Town,98.0,45.0,,, No ,,1424.0,Cash,18.0,3.5,4.6,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-27 10:30:00,10:30:00,CNR9678920688, Success ,CID776981,EBIKE,Kengeri,Magadi Road,252.0,80.0,,,No,,2452.0,UPI,10.0,4.7,3.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-26 09:55:00,09:55:00,CNR3802643214,Success,CID785131, Auto , Kengeri ,Shivajinagar,161.0,55.0,,,No,,128.0,CASH,7.0,4.2,3.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-19 03:14:00,03:14:00,CNR2468425659,Success,CID529191,PRIME SEDAN, Electronic City , Langford Town ,259.0,80.0,,,Yes,OTHER ISSUE,873.0, Cash ,32.0,4.5,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-31 18:13:00,18:13:00, CNR3543633538 ,Success,CID368004,Prime SUV,Hennur,Cox Town,203.0,90.0,,,No,,269.0,CASH,40.0,3.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 18:34:00,18:34:00,CNR4952217430,Success,CID702066,Prime Plus, Sahakar Nagar ,Magadi Road,245.0,75.0,,,No,,428.0,Cash,22.0,3.9,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-12 07:07:00,07:07:00,CNR9139133758, SUCCESS ,CID428540, Bike , BTM Layout ,KR Puram,140.0,85.0,,, No ,,108.0,Cash,4.0,3.0,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-11 09:47:00,09:47:00,CNR5987890312,Success,CID692586,eBike, Tumkur Road ,Hebbal,245.0,70.0,,,No,,490.0, DEBIT CARD ,36.0,4.7,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-11 02:03:00,02:03:00,CNR6086361164,Success,CID202253, eBike , Yeshwanthpur , CHICKPET ,308.0,120.0,,,No,,474.0,Cash,20.0,3.6,3.9, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-21 10:24:00,10:24:00,CNR7253181876,CANCELED BY DRIVER,CID199355, eBike ,JP NAGAR,KORAMANGALA,,,, Customer related issue ,,,221.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-15 17:59:00,17:59:00,CNR6914975887, Driver Not Found ,CID317863,Auto,HSR Layout,MG Road,,,,,,,423.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-26 02:14:00,02:14:00,CNR7383586663, SUCCESS ,CID602860,Auto,Yelahanka,Sarjapur Road,308.0,65.0,,,Yes, Vehicle Breakdown ,174.0,Cash,9.0,4.7,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-27 04:25:00,04:25:00,CNR7465190594,Success,CID393737,Prime Plus,Ramamurthy Nagar,Bannerghatta Road,266.0,140.0,,, NO ,,126.0,CASH,18.0,4.9,4.7, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG 
2024-07-02 18:01:00,18:01:00, CNR4431073290 ,Driver Not Found,CID949698,Prime SUV,MG ROAD,Padmanabhanagar,,,,,,,678.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 04:44:00,04:44:00,CNR8896676531, Canceled by Driver , CID367693 , PRIME SUV ,Nagarbhavi,Kadugodi,Error,,,More than permitted people in there,,,296.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-03 15:51:00,15:51:00,CNR4028440565,Driver Not Found,CID320472,Prime SUV,Yeshwanthpur,Hosur Road,,,,,,,221.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 04:34:00,04:34:00,CNR3694302107, Canceled by Customer , CID531969 ,Auto, NAGARBHAVI ,VIJAYANAGAR,,, Change of plans ,,,,112.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-07 15:39:00,15:39:00,CNR8427698393,Success,CID932396,Prime Plus,Varthur,Chamarajpet,42.0,45.0,,, No ,,149.0,Cash,29.0,4.4,3.3, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-17 22:38:00,22:38:00, CNR6910908586 , CANCELED BY CUSTOMER ,CID122103,PRIME SUV, Nagarbhavi ,Langford Town,,,Driver asked to cancel,,,,492.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-04 12:14:00,12:14:00,CNR3376298442,SUCCESS,CID634923,Prime Plus,Tumkur Road,Devanahalli,84.0,90.0,,,No,,102.0,UPI,12.0,4.6,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 02:39:00,02:39:00, CNR3940612104 , Success ,CID127697,Prime Plus,Malleshwaram,Langford Town,182.0,55.0,,,NO,,380.0,Cash,34.0,4.0,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
